title,url,date,content,thumbnail,celebrity,status
Actress proves she’s more than pretty,https://koreajoongangdaily.joins.com/2012/01/10/etc/Actress-proves-shes-more-than-pretty/2946885.html,2012-01-10,"Last year was meaningful in many ways for actress Sin Se-gyeong because she proved she is more than a pretty face. Through her appearances in the film “Hindsight” and the drama “Deep-rooted Tree,” the 22-year-old actress demonstrated she could hold h",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2012/01/th_10205415.jpg,iu,CURRENT
Singers select IU as biggest star of the year,https://koreajoongangdaily.joins.com/2012/01/04/etc/Singers-select-IU-as-biggest-star-of-the-year/2946599.html,2012-01-04,"At a recent recording of the “Weekly Idol” show on the MBC network, a survey was conducted to see who K-pop singers would select as the person most likely to become the biggest star of the industry in 2012. Members of Wonder Girls, T-ara, Secret a",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
IU’s ‘Good Day’ named song of the year,https://koreajoongangdaily.joins.com/2011/12/26/etc/IUs-Good-Day-named-song-of-the-year/2946150.html,2011-12-26,"On Dec. 26, Gallup Korea named “Good Day” the song of the year. The research company surveyed 3,401 respondents over the age of 13 to find that singer IU’s hit song had 3.9 percent of the votes in the Gallup poll. Each respondent was asked to list th",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Lee Seung-gi the most popular face on commercials,https://koreajoongangdaily.joins.com/2011/12/22/etc/Lee-Seunggi-the-most-popular-face-on-commercials-/2945990.html,2011-12-22,"Entertainer Lee Seung-gi has been voted as Korea’s favorite commercial model. On Dec. 22, Korea Broadcast Advertising Corporation (Kobaco) released the results of this year’s Media Consumer Research report. The survey aims to measure consumers’ pr",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/12/th_22185837.jpg,iu,CURRENT
Brown Eyed Girls’ Ga-in to work on solo album,https://koreajoongangdaily.joins.com/2011/12/22/etc/Brown-Eyed-Girls-Gain-to-work-on-solo-album/2945987.html,2011-12-22,"Ga-in, a singer from the girl group Brown Eyed Girls, has signed a record deal as a solo artist with Loen Entertainment. Loen is a well-known music distributor which also has stars like singer IU under its management. On Dec. 21, Loen Entertainm",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
IU tops singing room rankings,https://koreajoongangdaily.joins.com/2011/12/22/etc/IU-tops-singing-room-rankings/2945984.html,2011-12-22,"Teen singer IU’s undying popularity has even changed the nation’s most popular songs at the noraebang (Korean singing room). Kumyoung, one of the leading manufacturers of karaoke machine, released a list of the most popular songs of the year on Dec",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
IU most-searched on Google Korea,https://koreajoongangdaily.joins.com/2011/12/19/etc/IU-mostsearched-on-Google-Korea/2945799.html,2011-12-19,"Koreans searched for singer IU more than any other term on Google over the past year, according to statistics revealed by the Web site. On Friday, Google made public various lists of the most-searched keywords according to certain categories and divi",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/12/th_19220516.jpg,iu,CURRENT
Lee Juck performs with variety of surprise guests,https://koreajoongangdaily.joins.com/2011/12/19/etc/Lee-Juck-performs-with-variety-of-surprise-guests/2945771.html,2011-12-19,"Comedian Yoo Jae-seok made an appearance at singer Lee Juck’s concert. The singer performed for fans at Ewha Womans University on Dec. 17 and 18. The concert, titled “Attack of the Enemy,” featured various guests from the group Dynamic Duo on Dec.",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
"Brown Eyed Soul overtakes IU, claiming No. 1 spot on music chart",https://koreajoongangdaily.joins.com/2011/12/15/etc/Brown-Eyed-Soul-overtakes-IU-claiming-No-1-spot-on-music-chart/2945618.html,2011-12-15,"The band Brown Eyed Soul released its new album “Soul Fever” at midnight on Dec. 15. The majority of the songs on the band’s second live album have already topped various music charts featured online. In particular, the title track “Gone” reached fir",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
IU to hold first concert in Japan,https://koreajoongangdaily.joins.com/2011/12/14/etc/IU-to-hold-first-concert-in-Japan/2945556.html,2011-12-14,"K-pop singer IU will hold her first live concert in Japan on Jan. 24. EMI Music Japan, the agency which will orchestrate IU’s Japanese activities, confirmed on Dec. 14 that IU will take to the stage at Tokyo’s Bunkamura Orchard Hall for the IU Jap",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
K-pop star opens up about childhood,https://koreajoongangdaily.joins.com/2011/12/13/etc/Kpop-star-opens-up-about-childhood/2945495.html,2011-12-13,"IU, the 18-year-old K-pop singer, spoke candidly about living in poverty leading up to her debut as a singer on a recording of the KBS show “Win Win” on Dec. 13. IU, real name Yi Ji-eun, told the production crew that for a year she had to share a ro",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/12/th_13185127.jpg,iu,CURRENT
Infinite’s ‘Lately’ tops the charts,https://koreajoongangdaily.joins.com/2011/12/07/etc/Infinites-Lately-tops-the-charts/2945234.html,2011-12-07,Idol group Infinite’s new song “Lately” topped the online charts the day of its release. On Dec. 6 the boy band released a theme song for winter titled “Lately” that made it to the top of the charts of online music portals. The song overtook idol,https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
K-pop groups wow audience at Singapore awards show,https://koreajoongangdaily.joins.com/2011/11/30/etc/Kpop-groups-wow-audience-at-Singapore-awards-show/2944861.html,2011-11-30,"K-pop stars wowed audience members at the 2011 Mnet Asian Music Awards (MAMA) in Singapore on Nov. 29. The award show that kicked off at 6 p.m. was attended by some of the biggest K-pop groups, such as Super Junior, Girls’ Generation and 2NE1. Wi",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/11/th_30163250.jpg,iu,CURRENT
IU releases second album ‘Last Fantasy’,https://koreajoongangdaily.joins.com/2011/11/29/etc/IU-releases-second-album-Last-Fantasy/2944789.html,2011-11-29,"IU has made a much-buzzed-about comeback with the release of her second album “Last Fantasy” on the Nov. 29. The young diva is driven to convince the public that she is no longer just an idol singer but a true diva. In the long-awaited album,",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/11/th_29164710.jpg,iu,CURRENT
IU teases fans with new music video,https://koreajoongangdaily.joins.com/2011/11/28/etc/IU-teases-fans-with-new-music-video/2944738.html,2011-11-28,"IU’s fans’ anticipation grew as the singer revealed a preview of an upcoming music video titled “You and I.” On Sunday, fans were in for a surprise as a teaser of the music clip was shown on SBS’s “K-pop Countdown.” The clip featured a somewhat ma",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/11/th_29152613.jpg,iu,CURRENT
IU lands on Japanese music scene,https://koreajoongangdaily.joins.com/2011/11/10/etc/IU-lands-on-Japanese-music-scene/2943975.html,2011-11-10,"Teen singer IU will make a foray into the Japanese music market, according to EMI Music Japan. EMI Music Japan said in a press release yesterday that the 18-year-old girl will release her first album in Japan on Dec. 14. The first album will contain",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/11/th_10201855.jpg,iu,CURRENT
SKT and LG U+ embark on 4G era,https://koreajoongangdaily.joins.com/2011/06/30/industry/SKT-and-LG-U-embark-on-4G-era-/2938302.html,2011-06-30,Ever get annoyed by the spinning wheel icon on your smartphone as it struggles to perform a task? Very soon that nuisance may be no longer. SK Telecom and LG U+ - Korea’s No. 1 and No. 3 mobile carriers - declared today the first day of the com,https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
New skating show has stars slipping,https://koreajoongangdaily.joins.com/2011/05/24/etc/New-skating-show-has-stars-slipping/2936637.html,2011-05-24,Kim Yu-na’s participation on the judging panel of television’s newest reality competition show “Kiss & Cry” generated a great deal of pre-show buzz before its premiere on Sunday night but it already looks as though the show may already be slippin,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/05/th_24204214.jpg,iu,CURRENT
Local acoustic guitar industry enjoys renaissance,https://koreajoongangdaily.joins.com/2011/05/01/industry/Local-acoustic-guitar-industry-enjoys-renaissance/2935580.html,2011-05-01,Come to northern Seoul’s Nakwon Instrument Market on any given day and you are bound to see customers cramming into stores to pick up a new guitar. The crowds range from middle-aged men in business suits who might have played their first guitar d,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/05/th_01234025.jpg,iu,CURRENT
JYP faces plagiarism again,https://koreajoongangdaily.joins.com/2011/02/14/etc/JYP-faces-plagiarism-again/2932171.html,2011-02-14,"Producer-singer Park Jin-young has refuted yet another plagiarism charge. Park is the head of JYP Entertainment, which manages major acts such as the Wonder Girls, 2PM and 2AM. The allegation was made on Feb. 10 by songwriter Kim Sin-il, who claim",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/02/th_14194818.jpg,iu,CURRENT
IU to appear at Corinne Bailey Rae’s first concert in Korea,https://koreajoongangdaily.joins.com/2011/02/09/etc/IU-to-appear-at-Corinne-Bailey-Raes-first-concert-in-Korea/2931981.html,2011-02-09,Korean singer IU will take the stage during the first concert in Korea by British R&B singer-songwriter Corinne Bailey Rae in March. Event organizers said in a press release on Monday that they suggested IU as a special guest for the concert beca,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/02/th_09203523.jpg,iu,CURRENT
Stoic anchors loosen up to lure viewers,https://koreajoongangdaily.joins.com/2011/01/19/etc/Stoic-anchors-loosen-up-to-lure-viewers/2931201.html,2011-01-19,"News anchors in Korea are infamous for their rigid facial expressions, regardless of whether they are delivering tragic news or introducing a human interest story. But with growing competition in television news, networks are encouraging anchors to l",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/01/th_19205520.jpg,iu,CURRENT
IU takes time off for health,https://koreajoongangdaily.joins.com/2011/01/19/etc/IU-takes-time-off-for-health/2931198.html,2011-01-19,"Female solo singer IU, who became popular with her new album “Real,” released Dec. 9, is putting an early end to promotional activities for the album. “We are worried for IU’s health because of her busy schedule, and have decided to end the promot",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/01/th_19205439.jpg,iu,CURRENT
Singer IU wins fans by going her own way,https://koreajoongangdaily.joins.com/2011/01/05/etc/Singer-IU-wins-fans-by-going-her-own-way/2930559.html,2011-01-05,Teen singer IU had a hard time making it in Korea’s ultracompetitive music industry. She is not a picture-perfect beauty. She isn’t backed by any of the nation’s three major entertainment agencies. She was rejected more than 20 times at auditions,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2011/01/th_05204001.jpg,iu,CURRENT
Networks announce new season of drama,https://koreajoongangdaily.joins.com/2010/12/29/etc/Networks-announce-new-season-of-drama/2930262.html,2010-12-29,"Intrigue, music and romance will fill television screens next year as the new broadcasting season gets underway. Three drama series are set to start the season in January with enough excitement and intensity to keep you riveted during the winter mont",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2010/12/th_29212108.jpg,iu,CURRENT
The dangers of vitamin supplements,https://koreajoongangdaily.joins.com/2008/12/26/etc/The-dangers-of-vitamin-supplements/2899082.html,2008-12-26,"The labels and advertisements claim that vitamin supplements are beneficial to one’s health, but how valid are the manufacturers’ claims? Many people believe vitamin supplements play a pivotal role in preventing diseases and are therefore a daily",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2008/12/th_26204803.jpg,iu,CURRENT
Aging process begets brittle bones,https://koreajoongangdaily.joins.com/2008/05/16/etc/Aging-process-begets-brittle-bones-/2889878.html,2008-05-16,"How much have you saved for your later years? This is a question that Park Hyung-mu, a gynecologist at Chung-Ang University Medical Center, likes to ask. He’s not talking about financial savings but the calcium accumulated in one’s body. Osteoporos",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2008/05/th_16213944.jpg,iu,CURRENT
